Candidato;Tweet;Fecha;# Retweets;# Likes;Ubicación (usuario);Ubicación (tweet)
Andrés Arauz;"RT @CARLOSFMEJIA: ""Petro defiende al candidato de Ecuador, @ecuarauz, mencionado en los archivos del narcoterrorista del ELN alias 'Uriel'""…";Sat Jan 30 23:36:18 +0000 2021;240;302;;
Andrés Arauz;RT @cadmandu2: @PaolaPabonC @pichinchauniver @radiolacalle @PeriodismoP_Ec @lahoraecuador Los de la radio Pichincha Universal ya se consigu…;Sat Jan 30 23:36:18 +0000 2021;1;0;Quito, Ecuador;
Andrés Arauz;RT @ecuarauz: Para su conocimiento, la propuesta que aparece tergiversada en la información que su medio publica se basa en una recomendaci…;Sat Jan 30 23:36:23 +0000 2021;327;671;Argentina ;
Andrés Arauz;@MaxTVonline_EC @WalterJ56732396 @CarlosVerareal @aldia_opinionec ARAUZ Lista11111111 distribución igualitaria de los recursos..,,,,,;Sat Jan 30 23:36:25 +0000 2021;0;0;;
Andrés Arauz;"Algo tan sencillo como esto 👇🏻
#ArauzEsEngano";Sat Jan 30 23:36:25 +0000 2021;0;0;Ecuador;
Andrés Arauz;RT @VickyDavilaH: #LosArchivosDeUriel dicen que ELN habría gestionado un “aporte-préstamo” de 80 mil dólares para el candidato Andrés Arauz…;Sat Jan 30 23:36:26 +0000 2021;163;183;New Jersey, USA;
Andrés Arauz;RT @ramirogarciaf: Increíble, Arauz financiado por el ELN. Definitivamente son un asco, del primero al último. https://t.co/oYfKJ6RaS7;Sat Jan 30 23:36:27 +0000 2021;447;823;;
Andrés Arauz;"De los autores de ""EL PUENTE HACIA LA NADA"" viene la última producción de la Prensa Neoliberal de ultra derecha Col… https://t.co/g3EVpzHmId";Sat Jan 30 23:36:31 +0000 2021;0;0;Ecuador;
Andrés Arauz;RT @ismaelquintanag: A Arauz no le importó regalar pruebas COVID como estrategia de campaña electoral, pese a que las dádivas están prohibi…;Sat Jan 30 23:36:32 +0000 2021;1154;2398;Guayaquil Vía a la Costa;
Andrés Arauz;RT @wilfridolaz: Me encanta cuando Arauz sale con una genialidad y le da un giro inteligente al contrario de lo propuesto por Lasso. Esta s…;Sat Jan 30 23:36:33 +0000 2021;995;1964;;
Andrés Arauz;RT @larepublica_ec: La guerrilla colombiana del ELN aportó US$80.000 a la campaña de Andrés Arauz, dice la revista Semana https://t.co/E1sq…;Sat Jan 30 23:36:33 +0000 2021;116;127;;
Andrés Arauz;"RT @petrogustavo: Ojo @Almagro_OEA2015 con permitir un golpe de estado en Ecuador.

El gobierno ecuatoriano quiere suspender elecciones ant…";Sat Jan 30 23:36:37 +0000 2021;838;1907;Bogota Colombia;
Andrés Arauz;RT @Marceintriago12: Estoy ansiosa porque gane Arauz y se vayan todos los que dijeron se van del país 🥰;Sat Jan 30 23:36:40 +0000 2021;658;3147;;
Andrés Arauz;"RT @pameaguirre1: Brillante @ecuarauz. 
@LassoGuillermo debe empezar pagando los $500 a los trabajadores del “banco del barrio”.";Sat Jan 30 23:36:40 +0000 2021;237;410;;
Andrés Arauz;"RT @SalimZaidan: @xhervas tiene el mejor plan de gobierno, tiene un gran equipo para ejecutarlo, vencería a Arauz en segunda vuelta.

Indec…";Sat Jan 30 23:36:41 +0000 2021;14;40;Manaus, Brasil;
Andrés Arauz;RT @DenisRogatyuk: To say that Andrés Arauz (@ecuarauz) is enthusiastic about his campaign and optimistic about his victory is an understat…;Sat Jan 30 23:36:42 +0000 2021;316;539;Pichincha, Ecuador;
Andrés Arauz;RT @liradelapaz: Estos últimos días veremos a los desesperados  hacer lo inimaginable. Conocen que Arauz está primero en todas las encuesta…;Sat Jan 30 23:36:45 +0000 2021;91;222;;
Andrés Arauz;RT @CPorLaPatriaEc: Orgullo CORREÍSTA el nuestro! Hasta la victoria siempre! VOTA TODO 1. ANDRÉS ARAUZ @ecuarauz Presidente y @rabascallcar…;Sat Jan 30 23:36:45 +0000 2021;135;260;;
Andrés Arauz;RT @FernandoRoseroR: Arauz gana en 23 de 24 provincias del Ecuador y en la única en la que parece que no gana no le gana Lasso. Le gana Yak…;Sat Jan 30 23:36:45 +0000 2021;37;119;;
Andrés Arauz;"RT @OrlandoPerezEC: ‼️GRAVE‼️
Prensa mercantil de Argentina y Colombia emprende campaña sucia en contra de ⁦@ecuarauz⁩ con “reportajes” con…";Sat Jan 30 23:36:47 +0000 2021;554;729;Quito, Ecuador;
Andrés Arauz;"RT @_SantinoBoy: Hay una posibilidad de que Arauz gane en primera vuelta.
No entiendo como esa información no les aterra y prefieren encerr…";Sat Jan 30 23:36:47 +0000 2021;1168;2777;;
Andrés Arauz;RT @el_telegrafo: #POLÍTICA Ejército de Liberación Nacional (ELN) habría aportado en la campaña de #AndresArauz, según @RevistaSemana. Los…;Sat Jan 30 23:36:49 +0000 2021;12;13;Ecuador;
Andrés Arauz;RT @wilfridolaz: Me encanta cuando Arauz sale con una genialidad y le da un giro inteligente al contrario de lo propuesto por Lasso. Esta s…;Sat Jan 30 23:36:49 +0000 2021;996;1964;Ecuador;
Andrés Arauz;@bonillaportilla @lahistoriaec @cnegobec No me digas que el candidato Arauz esta entregando los 250 por influjo psíquico?;Sat Jan 30 23:36:51 +0000 2021;0;0;;
Andrés Arauz;RT @SraPatria: De ser efectiva la elección presidencial de Arauz en Ecuador el próximo 7 de febrero, el que va a quedar en un cerco diplomá…;Sat Jan 30 23:36:55 +0000 2021;11;41;ciudadano del mundo;
Andrés Arauz;@GenaroEscobedo7 @brisipin @FaustoCoboM3 Es claro que estas asociaciones violentas tienen intereses en el gobierno… https://t.co/9hc30cvesK;Sat Jan 30 23:36:55 +0000 2021;0;0;Ecuador;
Andrés Arauz;"RT @AnaMercedesDiaz: Son "" El socialismo del siglo XXI ...";Sat Jan 30 23:36:56 +0000 2021;9;6;;
Andrés Arauz;@bonillaportilla @xavyanez @lahistoriaec @cnegobec Q votemos por Arauz, dice.;Sat Jan 30 23:36:59 +0000 2021;0;0;;
Andrés Arauz;"RT @biological_dr: MODO DE OPERACIÓN 

1. Recibir dinero de guerrillas y narcotráfico 
2. Ofrecer $1000
3. Decir que das adelanto de $250
4…";Sat Jan 30 23:37:01 +0000 2021;501;664;Guayaquil;
Andrés Arauz;"RT @petrogustavo: Intentan por todos los medios impedir la victoria de Andrés Arauz en el Ecuador el próximo 7 de agosto.

Con calumnias, c…";Sat Jan 30 23:37:05 +0000 2021;1239;2564;reino de Tunja;
Andrés Arauz;RT @gustavofatica: ¡Vamos a recuperar la patria! España bastión de la revolución #ArauzPresidente #TodoTodito1 🟠☝️🗳✍🏼🇪🇸🇪🇨 https://t.co/bdVk…;Sat Jan 30 23:37:06 +0000 2021;16;11;Ecuador;
Andrés Arauz;Los países más prósperos tienen más Educación.;Sat Jan 30 23:37:06 +0000 2021;0;0;Ecuador  FB: jorgelopezrodasec;
Andrés Arauz;"RT @UNESECUADOR: La ciudadanía en general debe estar expectante a cualquier artimaña que busque restar sus derechos.
Contra todo, vamos a v…";Sat Jan 30 23:37:07 +0000 2021;97;145;Quito, Ecuador;
Andrés Arauz;"RT @petrogustavo: Ojo @Almagro_OEA2015 con permitir un golpe de estado en Ecuador.

El gobierno ecuatoriano quiere suspender elecciones ant…";Sat Jan 30 23:37:08 +0000 2021;839;1910;verónica;
Andrés Arauz;RT @carlitosdm66: Imagínense a Arauz Presidente y Abdalá Presidente de la Asamblea, no es por asustarlos pero puede pasar.;Sat Jan 30 23:37:09 +0000 2021;300;860;Ecuador;
Andrés Arauz;RT @maychona2: Como siempre genial todo lo q genera la Revolución Ciudadana,he aquí como el ecArauz revierte las propuestas demagógicas del…;Sat Jan 30 23:37:10 +0000 2021;4;3;;
Andrés Arauz;RT @charogamboa: Un CANALLA financiado por el NARCOTRAFICO lo puede esto y mucho más.;Sat Jan 30 23:37:12 +0000 2021;2;5;;
Andrés Arauz;RT @larepublica_ec: La guerrilla colombiana del ELN aportó US$80.000 a la campaña de Andrés Arauz, dice la revista Semana https://t.co/E1sq…;Sat Jan 30 23:37:14 +0000 2021;117;127;;
Andrés Arauz;"RT @enindefension: URGENTE: Luis Verdesoto consejero @cnegobec denunció ante @TCE_Ecuador al binomio Andrés Arauz-Carlos Rabascal
Irregular…";Sat Jan 30 23:37:15 +0000 2021;621;770;;
Andrés Arauz;RT @justicevera25: Dice Correa que @LuisVerdesotoo1 ha iniciado una persecución contra su binomio..Arauz niega el video y dice que es falso…;Sat Jan 30 23:37:16 +0000 2021;12;17;Ecuador;
Andrés Arauz;RT @Jessy49867853: Todo Manabi con Arauz!!!!!;Sat Jan 30 23:37:17 +0000 2021;32;120;ORENSE;
Andrés Arauz;RT @kimontare: Que dirán las @FFAAECUADOR, recibir financiamiento de organizaciones guerrilleras para un candidato a la presidencia es un a…;Sat Jan 30 23:37:20 +0000 2021;3;0;No recuerdo...;
Andrés Arauz;RT @Jessy49867853: Todo Manabi con Arauz!!!!!;Sat Jan 30 23:37:21 +0000 2021;33;122;Manhattan, NY;
Andrés Arauz;RT @4pelagatos4: Pronto será público un informe de Contraloría que estremecerá a  Arauz y su campaña. ¿Recuerda el lío del Festival de las…;Sat Jan 30 23:37:24 +0000 2021;247;385;Quito, Ecuador;
Andrés Arauz;RT @DiegoBorjaPC: Las fuerzas más siniestras no paran en su objetivo de destruir la democracia en el Ecuador. Impidieron la candidatura de…;Sat Jan 30 23:37:24 +0000 2021;288;596;Riobamba, Ecuador;
Andrés Arauz;"RT @petrogustavo: Ojo @Almagro_OEA2015 con permitir un golpe de estado en Ecuador.

El gobierno ecuatoriano quiere suspender elecciones ant…";Sat Jan 30 23:37:26 +0000 2021;841;1914;;
Andrés Arauz;RT @vanegascortazar: Como el binomio Arauz Rabascal está ganando ampliamente la elección presidencial, entonces un mitimae de la partidocra…;Sat Jan 30 23:37:26 +0000 2021;168;322;;
Andrés Arauz;"RT @carlitosdm66: -Candidato Arauz, ¿es cierto que a usted es ""la mariposa del sur""?
- https://t.co/OVpsCJnGO5";Sat Jan 30 23:37:26 +0000 2021;18;36;No recuerdo...;
Andrés Arauz;RT @UnPocoGris1: https://t.co/chJeJvBLuM;Sat Jan 30 23:37:28 +0000 2021;186;689;Everywhere!;
Andrés Arauz;RT @cbritezmisiones: Proscripción, persecución, campaña sucia, fake news. Lo intentaron todo pero no les alcanzó, por eso hoy amenazan con…;Sat Jan 30 23:37:29 +0000 2021;38;56;RRDD;
Andrés Arauz;RT @fmaritza: Revista SEMANA de Colombia denuncia que fondos de campaña de Candidato Arauz provienen de la guerrilla! https://t.co/9EyAWPOa…;Sat Jan 30 23:37:29 +0000 2021;56;55;;
Andrés Arauz;RT @Marceintriago12: Estoy ansiosa porque gane Arauz y se vayan todos los que dijeron se van del país 🥰;Sat Jan 30 23:37:30 +0000 2021;659;3151;PORTOVIEJO-MANABÌ-ECUADOR;
Andrés Arauz;RT @UnPocoGris1: https://t.co/chJeJvBLuM;Sat Jan 30 23:37:36 +0000 2021;187;690;Guayas;
Andrés Arauz;@JOSFRAN28179000 @eluniversocom José Francisco, te cuento que Arauz estudió en la Academia Cotopaxi, el colegio más pelucon de Quito;Sat Jan 30 23:37:37 +0000 2021;0;0;Quito, Ecuador;
Andrés Arauz;"RT @BeatrizHLeon: Comprar votos es ilegal en cualquier parte del mundo.
Esperar ética de quienes lejos de reconocer errores pretenden volve…";Sat Jan 30 23:37:38 +0000 2021;24;41;;
Andrés Arauz;RT @SraPatria: De ser efectiva la elección presidencial de Arauz en Ecuador el próximo 7 de febrero, el que va a quedar en un cerco diplomá…;Sat Jan 30 23:37:39 +0000 2021;12;42;Bogotá - Colombia;
Andrés Arauz;RT @lecr1953: En Argentina Alberto Fernández fue elegido presidente: prometió subir pensiones y bajar precio del asado al pueblo. Hoy los j…;Sat Jan 30 23:37:39 +0000 2021;218;362;;
Andrés Arauz;RT @Jessy49867853: Todo Manabi con Arauz!!!!!;Sat Jan 30 23:37:40 +0000 2021;34;123;;
Andrés Arauz;RT @revistavistazo: #URGENTE | Los documentos hallados en los computadores de los miembros de la guerrilla colombiana #ELN demostrarían su…;Sat Jan 30 23:37:44 +0000 2021;283;346;;
Andrés Arauz;"RT @JacoboG_Ecu: Mucho se ha discutido sobre el binomio de la RC.

Algo q con el tiempo he visto, es q funcionó la unión Arauz-Rabascall: s…";Sat Jan 30 23:37:45 +0000 2021;630;1510;;
Andrés Arauz;RT @lepantox: Cuando Arauz escribe sus tesis empieza por el narco conceptual.;Sat Jan 30 23:37:45 +0000 2021;158;721;;
Andrés Arauz;"RT @Rebelde2020Mai: ⭕️Mercado El Arenal en Cuenca.
Apoyo multitudinario en cada rincón de la Patria Grande.
Arauz-Rabascall 2021 
Este 7F L…";Sat Jan 30 23:37:46 +0000 2021;134;321;;
Andrés Arauz;RT @eduizurieta1: Los países más prósperos tienen más empresas. Más empresas=Más empleo. Las empresas las instalan individuos soñadores en…;Sat Jan 30 23:37:46 +0000 2021;86;200;;
Andrés Arauz;"RT @tctelevision: 🔴 |  Los secretos de la guerrilla salpican a Andrés Arauz.
-
Archivos del Ejército de Liberación Nacional (ELN) demostrar…";Sat Jan 30 23:37:48 +0000 2021;188;244;;
Andrés Arauz;"RT @petrogustavo: Ojo @Almagro_OEA2015 con permitir un golpe de estado en Ecuador.

El gobierno ecuatoriano quiere suspender elecciones ant…";Sat Jan 30 23:37:49 +0000 2021;842;1916;Patagonia Argentina;
Andrés Arauz;@JorgeTaday @juanandres5678 @luisevivanco @RevistaSemana @ecuarauz Recuerda que Arauz solo es un títere y el que go… https://t.co/hk03U7KYps;Sat Jan 30 23:37:50 +0000 2021;0;0;Guayaquil, Ecuador;
Andrés Arauz;RT @Aortizlemos: Los vínculos entre la guerrilla colombiana y el correismo ya son completamente conocidos. El aunicio de la revista semana…;Sat Jan 30 23:37:52 +0000 2021;276;485;;
Andrés Arauz;RT @BastaImpunidad: Patiño llora porque al Arauz le han puesto Mariposa del Sur..... cuando él hasta dio el anillo de cuero por ese apodo..…;Sat Jan 30 23:37:53 +0000 2021;15;34;Mars;
Andrés Arauz;RT @anabella2586: Omar Maluk recadero de Alvarito, reunido en Manabi con el suegro de Arauz y esto fue anoche en Manabi, ese es el amor q l…;Sat Jan 30 23:37:54 +0000 2021;825;1153;;
Andrés Arauz;RT @CPorLaPatriaEc: Orgullo CORREÍSTA el nuestro! Hasta la victoria siempre! VOTA TODO 1. ANDRÉS ARAUZ @ecuarauz Presidente y @rabascallcar…;Sat Jan 30 23:37:58 +0000 2021;136;260;Manta, Ecuador;
Andrés Arauz;@AP_Kost Claro que se va a ir si sabe que va a ganar Andrés ARAUZ,y ojalá nunca regrese ese enano hjpta..;Sat Jan 30 23:37:58 +0000 2021;0;0;;
Andrés Arauz;RT @ismaelquintanag: A Arauz no le importó regalar pruebas COVID como estrategia de campaña electoral, pese a que las dádivas están prohibi…;Sat Jan 30 23:37:58 +0000 2021;1155;2404;Quito, Ecuador;
Andrés Arauz;RT @ismaelquintanag: A Arauz no le importó regalar pruebas COVID como estrategia de campaña electoral, pese a que las dádivas están prohibi…;Sat Jan 30 23:37:59 +0000 2021;1156;2404;;
Andrés Arauz;RT @CarlosP05340289: Gracias al prófugo Rafael Correa y al LELO Andrés Arauz, el Ecuador es tierra fértil para el Narcotráfico y guerrillas…;Sat Jan 30 23:38:00 +0000 2021;85;138;;
Andrés Arauz;@jeanclaudiogua2 Mejor que desposten a Arauz;Sat Jan 30 23:38:01 +0000 2021;0;0;Quito-Ecuador;Quito, Ecuador
Andrés Arauz;RT @carlosrojasecu: ¿Aportes de los terroristas del #ELN para la campaña correísta de Andrés Arauz? ¿Se repite la historia de 2006 y las FA…;Sat Jan 30 23:38:02 +0000 2021;203;261;;
Andrés Arauz;"RT @SrVenezolano: Los documentos también evidencian la estrecha comunicación entre Rafaél Correa con el terrorista abatido alias ""Uriel"".…";Sat Jan 30 23:38:03 +0000 2021;1;1;;
Andrés Arauz;RT @DevitaDobleD: La prensa mercenaria sabe muy bien que somos la Patria Grande. El Grupo Clarín de Argentina y Semana de Colombia operando…;Sat Jan 30 23:38:04 +0000 2021;89;150;;
Andrés Arauz;"Los tontos útiles que ""resentidos"" van a llevar al país por el camino sociolisto. Guerrilla, narco, lavado, pandill… https://t.co/yStOm3IDRy";Sat Jan 30 23:38:05 +0000 2021;0;0;El aguacate;
Andrés Arauz;@enrome1944 #estandesesperados @LassoGuillermo se a perdido con sus amigos corrupto todo el pueblo te odia, juntos… https://t.co/REc4SjwMQ1;Sat Jan 30 23:38:05 +0000 2021;0;0;Ecuador;
Andrés Arauz;RT @Marco_Teruggi: Clarín difunde una noticia probadamente falsa sobre la campaña de Arauz en 🇪🇨. No parece error, sino parte de la campaña…;Sat Jan 30 23:38:07 +0000 2021;367;348;;
Andrés Arauz;RT @Natali68743551: @MaxTVonline_EC @WalterJ56732396 @CarlosVerareal @aldia_opinionec @CarlosVerareal llamando a @LuisVerdesotoo1  ☎️ “desc…;Sat Jan 30 23:38:08 +0000 2021;1;1;Quito, Ecuador;
Andrés Arauz;RT @salamandraec: Eso lo explica todo!  Siempre tratando de acomodarse en algún lado, esa alimaña tapiñada!;Sat Jan 30 23:38:08 +0000 2021;52;73;Ecuador;
Andrés Arauz;RT @tioelmoi: Que bonito será vivir en Ecuador ahora que gane Andres Arauz y se vayan toditos los que dijeron que se irán si gana el.;Sat Jan 30 23:38:09 +0000 2021;141;548;;
Andrés Arauz;RT @vanegascortazar: Como el binomio Arauz Rabascal está ganando ampliamente la elección presidencial, entonces un mitimae de la partidocra…;Sat Jan 30 23:38:12 +0000 2021;169;322;;
Andrés Arauz;"RT @petrogustavo: Ojo @Almagro_OEA2015 con permitir un golpe de estado en Ecuador.

El gobierno ecuatoriano quiere suspender elecciones ant…";Sat Jan 30 23:38:12 +0000 2021;843;1918;Caracas;
Andrés Arauz;"RT @GabuPsychic: Arauz está primero en las encuestas sin que los spots publicitarios de campaña salgan en televisión!
¿Dónde queda la hipót…";Sat Jan 30 23:38:15 +0000 2021;58;93;;
Andrés Arauz;RT @gustavofatica: ¡Vamos a recuperar la patria! España bastión de la revolución #ArauzPresidente #TodoTodito1 🟠☝️🗳✍🏼🇪🇸🇪🇨 https://t.co/bdVk…;Sat Jan 30 23:38:15 +0000 2021;17;11;;
Andrés Arauz;"RT @petrogustavo: Ojo @Almagro_OEA2015 con permitir un golpe de estado en Ecuador.

El gobierno ecuatoriano quiere suspender elecciones ant…";Sat Jan 30 23:38:15 +0000 2021;844;1919;Arauca;
Andrés Arauz;RT @oro_negro26: HEMOS TENIDO UN GOBIERNO DE MENTIROSOS, SOLO QUEDARON COMO CIRCO, VIVA ARAUZ #ArauzPresidente2021;Sat Jan 30 23:38:19 +0000 2021;5;6;Pichincha, Ecuador;
Andrés Arauz;RT @vanegascortazar: Como el binomio Arauz Rabascal está ganando ampliamente la elección presidencial, entonces un mitimae de la partidocra…;Sat Jan 30 23:38:20 +0000 2021;170;322;Quito, Ecuador;
Andrés Arauz;RT @fmaritza: Revista SEMANA de Colombia denuncia que fondos de campaña de Candidato Arauz provienen de la guerrilla! https://t.co/9EyAWPOa…;Sat Jan 30 23:38:20 +0000 2021;57;55;Guayaquil Vía a la Costa;
Andrés Arauz;RT @tioelmoi: Que se atrevan a suspender a Andrés Arauz y nosotros lo ponemos de una de presidente sin elecciones hp.;Sat Jan 30 23:38:21 +0000 2021;17;48;Manhattan, NY;
Andrés Arauz;RT @LuisLaraParedes: ANTECEDENTES POR LO QUE RETIRARON LA BASE DE MANTA https://t.co/ydictKjlKL;Sat Jan 30 23:38:22 +0000 2021;2;3;Mars;
Andrés Arauz;RT @calderonwiliams: Revista Semana revela que campaña de @AndresArauz2021 quien aspira a llegar a la presidencia en Ecuador el próximo 7 d…;Sat Jan 30 23:38:23 +0000 2021;97;145;Bogotá, D.C., Colombia;
Andrés Arauz;"RT @Jandrad06729913: @PatricioJijonL1 NO PODEMOS CAER EN EL PERVERSO JUEGO CORREISTA ""BUENO SI NO QUIERES VOTAR POR ARAUZ ESTA BIEN VOTA PO…";Sat Jan 30 23:38:26 +0000 2021;2;5;;
Andrés Arauz;"RT @petrogustavo: Ojo @Almagro_OEA2015 con permitir un golpe de estado en Ecuador.

El gobierno ecuatoriano quiere suspender elecciones ant…";Sat Jan 30 23:38:27 +0000 2021;845;1920;;
Andrés Arauz;RT @ramirogarciaf: Esta semana va a estar muy entretenida 😎;Sat Jan 30 23:38:27 +0000 2021;53;134;Ecuador;
Andrés Arauz;"RT @AlmaMiaEcu: Vota por Andrés Arauz para que Carlos Vera se vaya del país.

No encuentro mejor razón para unirnos todos los ecuatorianos.";Sat Jan 30 23:38:30 +0000 2021;1;2;Quito, Ecuador;
Andrés Arauz;Emprende estoy de acuerdo con el amigo;Sat Jan 30 23:38:31 +0000 2021;0;0;Ecuador;
Andrés Arauz;RT @VickyDavilaH: “Intentan impedir la victoria de Arauz”: Petro defiende a candidato en Ecuador salpicado en los archivos de alias Uriel #…;Sat Jan 30 23:38:33 +0000 2021;296;366;;
Andrés Arauz;RT @LaPosta_Ecu: Hoy, la revista colombiana Semana reveló información que relacionaría la campaña presidencial del rafalover, Andrés Arauz,…;Sat Jan 30 23:38:35 +0000 2021;605;754;;
Andrés Arauz;"RT @biological_dr: MODO DE OPERACIÓN 

1. Recibir dinero de guerrillas y narcotráfico 
2. Ofrecer $1000
3. Decir que das adelanto de $250
4…";Sat Jan 30 23:38:35 +0000 2021;502;666;;
Andrés Arauz;RT @PS1eroEcuador: Los últimos estertores de la bancocracia  y la oligarquía... mentira tras mentira, farsa tras farsa,  YA NADIE LES CREE.…;Sat Jan 30 23:38:46 +0000 2021;207;385;Ecuador;
Andrés Arauz;"RT @biological_dr: MODO DE OPERACIÓN 

1. Recibir dinero de guerrillas y narcotráfico 
2. Ofrecer $1000
3. Decir que das adelanto de $250
4…";Sat Jan 30 23:38:46 +0000 2021;503;667;;
